[03 February 2016 at 12:01:37 MST] - ::admin 
[03 February 2016 at 12:02:00 MST] - ::master 
[08 February 2016 at 07:57:10 MST] - ::object 89772
[08 February 2016 at 07:57:39 MST] - ::object 89735
[08 February 2016 at 07:57:41 MST] - ::tele 0,37,52,9,39
[08 February 2016 at 07:57:41 MST] - ::tele 0,37,52,19,40
[08 February 2016 at 07:57:42 MST] - ::tele 0,37,52,27,43
[08 February 2016 at 07:57:44 MST] - ::object 89735
[08 February 2016 at 07:57:48 MST] - ::tele 0,37,52,20,41
[08 February 2016 at 07:57:49 MST] - ::tele 0,37,52,9,37
[08 February 2016 at 07:57:58 MST] - ::object 89730
[08 February 2016 at 07:58:00 MST] - ::object 89729
[08 February 2016 at 07:58:19 MST] - ::object 89728
[08 February 2016 at 07:58:22 MST] - ::object 89727
[08 February 2016 at 07:58:51 MST] - ::object 89735
[08 February 2016 at 07:58:54 MST] - ::object 89728
[08 February 2016 at 07:58:56 MST] - ::object 89727
[08 February 2016 at 07:58:58 MST] - ::object 89729
[08 February 2016 at 08:00:28 MST] - ::npc 14937
[08 February 2016 at 08:00:38 MST] - ::npc 14939
[08 February 2016 at 08:00:43 MST] - ::god 
[08 February 2016 at 08:03:39 MST] - ::tele 4000 4000
[08 February 2016 at 08:03:43 MST] - ::tele 0,62,62,27,32
[08 February 2016 at 08:03:43 MST] - ::tele 0,62,62,23,32
[08 February 2016 at 08:03:44 MST] - ::tele 0,62,62,19,32
[08 February 2016 at 08:03:46 MST] - ::tele 0,62,62,13,32
[08 February 2016 at 08:03:46 MST] - ::tele 0,62,62,9,32
[08 February 2016 at 08:03:47 MST] - ::tele 0,62,62,5,32
[08 February 2016 at 08:03:48 MST] - ::tele 0,62,62,1,32
[08 February 2016 at 08:03:48 MST] - ::tele 0,61,62,62,32
[08 February 2016 at 08:03:49 MST] - ::tele 0,61,62,58,32
[08 February 2016 at 08:03:49 MST] - ::tele 0,61,62,54,32
[08 February 2016 at 08:03:50 MST] - ::tele 0,61,62,51,32
[08 February 2016 at 08:03:50 MST] - ::tele 0,61,62,49,32
[08 February 2016 at 08:03:50 MST] - ::tele 0,61,62,48,32
[08 February 2016 at 08:03:51 MST] - ::tele 0,61,62,45,32
[08 February 2016 at 08:03:51 MST] - ::tele 0,61,62,44,32
[08 February 2016 at 08:03:51 MST] - ::tele 0,61,62,42,32
[08 February 2016 at 08:03:51 MST] - ::tele 0,61,62,40,32
[08 February 2016 at 08:03:51 MST] - ::tele 0,61,62,39,32
[08 February 2016 at 08:03:52 MST] - ::tele 0,61,62,37,32
[08 February 2016 at 08:03:52 MST] - ::tele 0,61,62,35,32
[08 February 2016 at 08:03:52 MST] - ::tele 0,61,62,34,32
[08 February 2016 at 08:03:53 MST] - ::tele 0,61,62,0,36
[08 February 2016 at 08:03:54 MST] - ::tele 0,60,62,34,44
[08 February 2016 at 08:03:57 MST] - ::tele 0,60,62,33,52
[08 February 2016 at 08:03:59 MST] - ::tele 0,60,63,37,4
[08 February 2016 at 08:04:04 MST] - ::tele 0,60,63,56,7
[08 February 2016 at 08:04:05 MST] - ::tele 0,61,63,7,21
[08 February 2016 at 08:04:09 MST] - ::tele 0,61,63,25,20
[08 February 2016 at 08:04:11 MST] - ::tele 0,61,63,28,16
[08 February 2016 at 08:04:14 MST] - ::tele 0,61,63,35,16
[08 February 2016 at 08:04:15 MST] - ::tele 0,61,63,41,16
[08 February 2016 at 08:04:16 MST] - ::tele 0,61,63,48,16
[08 February 2016 at 08:04:16 MST] - ::tele 0,61,63,53,16
[08 February 2016 at 08:04:17 MST] - ::tele 0,62,63,5,19
[08 February 2016 at 08:04:19 MST] - ::tele 0,62,63,13,19
[08 February 2016 at 08:04:26 MST] - ::tele 0,62,63,29,24
[08 February 2016 at 08:04:28 MST] - ::tele 0,62,63,39,24
[08 February 2016 at 08:04:29 MST] - ::tele 0,62,63,48,24
[08 February 2016 at 08:04:31 MST] - ::tele 0,63,63,0,22
[08 February 2016 at 08:04:35 MST] - ::tele 0,63,63,1,30
[08 February 2016 at 08:04:39 MST] - ::tele 0,63,63,2,20
[08 February 2016 at 08:04:44 MST] - ::tele 0,63,63,25,19
[08 February 2016 at 08:04:45 MST] - ::tele 0,63,63,33,19
[08 February 2016 at 08:04:46 MST] - ::tele 0,63,63,40,18
[08 February 2016 at 08:04:47 MST] - ::tele 0,63,63,48,18
[08 February 2016 at 08:04:49 MST] - ::tele 0,63,63,36,19
[08 February 2016 at 08:04:50 MST] - ::tele 0,63,63,23,20
[08 February 2016 at 08:04:50 MST] - ::tele 0,63,63,9,21
[08 February 2016 at 08:04:51 MST] - ::tele 0,63,63,8,20
[08 February 2016 at 08:04:53 MST] - ::tele 0,62,63,63,21
[08 February 2016 at 08:04:53 MST] - ::tele 0,62,63,52,24
[08 February 2016 at 08:04:55 MST] - ::tele 0,62,63,41,24
[08 February 2016 at 08:04:55 MST] - ::tele 0,62,63,30,24
[08 February 2016 at 08:04:56 MST] - ::tele 0,62,63,18,23
[08 February 2016 at 08:05:00 MST] - ::tele 0,62,63,11,50
[08 February 2016 at 08:05:06 MST] - ::tele 0,62,63,20,50
[08 February 2016 at 08:05:07 MST] - ::tele 0,62,63,30,50
[08 February 2016 at 08:05:07 MST] - ::tele 0,62,63,41,50
[08 February 2016 at 08:05:09 MST] - ::tele 0,62,63,47,49
[08 February 2016 at 08:05:10 MST] - ::tele 0,62,63,52,49
[08 February 2016 at 08:05:12 MST] - ::tele 0,63,63,2,62
[08 February 2016 at 08:05:14 MST] - ::tele 0,63,63,9,60
[08 February 2016 at 08:05:16 MST] - ::tele 0,63,64,12,6
[08 February 2016 at 08:05:19 MST] - ::tele 0,63,63,2,61
[08 February 2016 at 08:05:21 MST] - ::coords 
[08 February 2016 at 08:06:01 MST] - ::tele 0,62,64,58,11
[08 February 2016 at 08:06:02 MST] - ::tele 0,62,64,49,15
[08 February 2016 at 08:06:03 MST] - ::tele 0,62,64,39,11
[08 February 2016 at 08:06:04 MST] - ::tele 0,62,64,29,13
[08 February 2016 at 08:06:06 MST] - ::tele 0,62,64,32,23
[08 February 2016 at 08:06:08 MST] - ::tele 0,62,64,37,28
[08 February 2016 at 08:06:09 MST] - ::tele 0,62,64,51,23
[08 February 2016 at 08:06:10 MST] - ::tele 0,63,64,7,18
[08 February 2016 at 08:06:11 MST] - ::tele 0,63,64,9,16
[08 February 2016 at 08:06:13 MST] - ::tele 0,63,64,18,13
[08 February 2016 at 08:06:14 MST] - ::tele 0,63,64,27,24
[08 February 2016 at 08:06:15 MST] - ::tele 0,63,64,34,27
[08 February 2016 at 08:06:17 MST] - ::tele 0,63,64,39,8
[08 February 2016 at 08:06:18 MST] - ::tele 0,63,63,40,57
[08 February 2016 at 08:06:44 MST] - ::tele 0,63,63,49,53
[08 February 2016 at 08:06:45 MST] - ::tele 0,63,63,57,53
[08 February 2016 at 08:06:46 MST] - ::tele 0,64,63,5,54
[08 February 2016 at 08:06:48 MST] - ::tele 0,64,63,16,54
[08 February 2016 at 08:06:48 MST] - ::tele 0,64,63,27,54
[08 February 2016 at 08:06:49 MST] - ::tele 0,64,63,38,54
[08 February 2016 at 08:06:50 MST] - ::tele 0,64,63,49,54
[08 February 2016 at 08:06:54 MST] - ::tele 0,64,63,62,53
[08 February 2016 at 08:07:00 MST] - ::tele 0,65,63,8,49
[08 February 2016 at 08:07:01 MST] - ::tele 0,65,63,15,50
[08 February 2016 at 08:07:02 MST] - ::tele 0,65,63,23,50
[08 February 2016 at 08:07:03 MST] - ::tele 0,65,63,31,50
[08 February 2016 at 08:07:04 MST] - ::tele 0,65,63,39,50
[08 February 2016 at 08:07:07 MST] - ::tele 0,65,63,38,29
[08 February 2016 at 08:07:18 MST] - ::tele 0,64,70,31,37
[08 February 2016 at 08:07:25 MST] - ::tele 0,64,70,33,36
[08 February 2016 at 08:07:28 MST] - ::tele 0,62,70,40,47
[08 February 2016 at 08:07:36 MST] - ::tele 0,62,70,4,34
[08 February 2016 at 08:07:38 MST] - ::tele 0,62,70,5,40
[08 February 2016 at 08:07:47 MST] - ::tele 0,62,71,1,0
[08 February 2016 at 08:07:51 MST] - ::tele 0,62,71,1,5
[08 February 2016 at 08:07:52 MST] - ::tele 0,62,71,1,11
[08 February 2016 at 08:07:55 MST] - ::tele 0,62,71,2,18
[08 February 2016 at 08:08:18 MST] - ::tele 0,62,65,8,3
[08 February 2016 at 08:08:22 MST] - ::tele 0,62,64,10,63
[08 February 2016 at 08:08:24 MST] - ::tele 0,62,64,11,57
[08 February 2016 at 08:08:25 MST] - ::tele 0,62,64,12,50
[08 February 2016 at 08:08:26 MST] - ::tele 0,62,64,20,52
[08 February 2016 at 08:08:27 MST] - ::tele 0,62,64,26,57
[08 February 2016 at 08:08:29 MST] - ::tele 0,62,64,30,61
[08 February 2016 at 08:08:29 MST] - ::tele 0,62,65,34,3
[08 February 2016 at 08:08:30 MST] - ::tele 0,62,65,34,8
[08 February 2016 at 08:08:37 MST] - ::tele 0,66,64,25,48
[08 February 2016 at 08:08:43 MST] - ::tele 0,66,64,14,49
[08 February 2016 at 08:08:46 MST] - ::tele 0,66,64,11,41
[08 February 2016 at 08:08:47 MST] - ::tele 0,66,64,8,32
[08 February 2016 at 08:08:49 MST] - ::tele 0,66,64,1,21
[08 February 2016 at 08:08:55 MST] - ::tele 0,62,64,3,18
[08 February 2016 at 08:09:01 MST] - ::tele 0,63,64,61,17
[08 February 2016 at 08:09:04 MST] - ::tele 0,65,64,47,16
[08 February 2016 at 08:09:10 MST] - ::tele 0,65,64,59,21
[08 February 2016 at 08:09:14 MST] - ::tele 0,70,64,12,41
[08 February 2016 at 08:09:24 MST] - ::tele 0,69,64,62,42
[08 February 2016 at 08:09:26 MST] - ::tele 0,69,64,56,46
[08 February 2016 at 08:09:36 MST] - ::tele 0,69,65,45,8
[08 February 2016 at 08:09:37 MST] - ::tele 0,69,65,35,14
[08 February 2016 at 08:09:39 MST] - ::tele 0,69,65,51,15
[08 February 2016 at 08:09:41 MST] - ::tele 0,70,65,1,17
[08 February 2016 at 08:09:55 MST] - ::tele 0,75,61,16,20
[08 February 2016 at 08:10:00 MST] - ::tele 0,75,61,31,26
[08 February 2016 at 08:10:01 MST] - ::tele 0,75,61,38,33
[08 February 2016 at 08:10:02 MST] - ::tele 0,75,61,38,41
[08 February 2016 at 08:10:03 MST] - ::tele 0,75,61,54,43
[08 February 2016 at 08:10:08 MST] - ::tele 0,75,61,41,40
[08 February 2016 at 08:10:09 MST] - ::tele 0,75,61,28,49
[08 February 2016 at 08:10:11 MST] - ::tele 0,75,61,28,49
[08 February 2016 at 08:10:11 MST] - ::tele 0,75,61,28,49
[08 February 2016 at 08:10:12 MST] - ::tele 0,75,61,28,49
[08 February 2016 at 08:10:12 MST] - ::tele 0,75,61,28,49
[08 February 2016 at 08:10:12 MST] - ::tele 1,75,61,28,49
[08 February 2016 at 08:10:16 MST] - ::tele 1,75,61,32,35
[08 February 2016 at 08:10:17 MST] - ::tele 1,75,61,32,17
[08 February 2016 at 08:10:18 MST] - ::tele 1,75,61,32,5
[08 February 2016 at 08:10:19 MST] - ::tele 1,75,60,31,58
[08 February 2016 at 08:10:20 MST] - ::tele 1,75,60,30,47
[08 February 2016 at 08:10:21 MST] - ::tele 1,75,60,30,38
[08 February 2016 at 08:10:22 MST] - ::tele 1,75,60,31,29
[08 February 2016 at 08:10:24 MST] - ::tele 1,75,60,31,25
[08 February 2016 at 08:10:26 MST] - ::tele 1,75,60,31,21
[08 February 2016 at 08:10:27 MST] - ::tele 1,75,60,31,16
[08 February 2016 at 08:10:48 MST] - ::tele 0,73,62,13,47
[08 February 2016 at 08:10:54 MST] - ::tele 0,73,62,11,42
[08 February 2016 at 08:10:56 MST] - ::tele 0,73,62,31,44
[08 February 2016 at 08:10:57 MST] - ::tele 0,73,62,51,46
[08 February 2016 at 08:10:59 MST] - ::tele 0,74,62,1,43
[08 February 2016 at 08:11:01 MST] - ::tele 0,74,62,8,43
[08 February 2016 at 08:11:02 MST] - ::tele 0,74,62,18,43
[08 February 2016 at 08:11:03 MST] - ::tele 0,74,62,30,44
[08 February 2016 at 08:11:04 MST] - ::tele 0,74,62,43,44
[08 February 2016 at 08:11:04 MST] - ::tele 0,74,62,59,45
[08 February 2016 at 08:11:06 MST] - ::tele 0,75,62,7,43
[08 February 2016 at 08:11:15 MST] - ::tele 0,64,61,47,20
[08 February 2016 at 08:11:20 MST] - ::tele 0,64,61,59,20
[08 February 2016 at 08:11:22 MST] - ::tele 0,65,61,6,21
[08 February 2016 at 08:11:23 MST] - ::tele 0,65,61,20,16
[08 February 2016 at 08:11:37 MST] - ::tele 0,65,61,24,27
[08 February 2016 at 08:11:38 MST] - ::tele 0,65,61,25,39
[08 February 2016 at 08:11:40 MST] - ::tele 0,65,61,29,45
[08 February 2016 at 08:11:41 MST] - ::tele 0,65,61,32,51
[08 February 2016 at 08:11:54 MST] - ::tele 0,65,61,42,50
[08 February 2016 at 08:11:55 MST] - ::tele 0,65,61,54,48
[08 February 2016 at 08:11:55 MST] - ::tele 0,66,61,1,44
[08 February 2016 at 08:11:57 MST] - ::tele 0,66,61,9,40
[08 February 2016 at 08:12:00 MST] - ::tele 0,66,61,13,33
[08 February 2016 at 08:12:01 MST] - ::tele 0,66,61,23,38
[08 February 2016 at 08:12:03 MST] - ::tele 0,66,61,24,30
[08 February 2016 at 08:12:04 MST] - ::tele 0,66,61,23,16
[08 February 2016 at 08:12:07 MST] - ::tele 0,66,61,25,10
[08 February 2016 at 08:12:08 MST] - ::tele 0,66,61,33,7
[08 February 2016 at 08:12:10 MST] - ::tele 0,66,61,43,6
[08 February 2016 at 08:12:11 MST] - ::tele 0,67,61,0,6
[08 February 2016 at 08:12:13 MST] - ::tele 0,67,61,8,14
[08 February 2016 at 08:12:15 MST] - ::tele 0,67,61,18,14
[08 February 2016 at 08:12:16 MST] - ::tele 0,67,61,23,15
[08 February 2016 at 08:12:22 MST] - ::tele 0,67,61,22,22
[08 February 2016 at 08:12:31 MST] - ::tele 0,67,61,28,17
[08 February 2016 at 08:12:38 MST] - ::tele 0,89,63,27,35
[08 February 2016 at 08:12:43 MST] - ::tele 0,89,63,26,31
[08 February 2016 at 08:12:47 MST] - ::tele 0,89,63,45,32
[08 February 2016 at 08:12:51 MST] - ::tele 0,89,63,63,18
[08 February 2016 at 08:12:53 MST] - ::tele 0,90,63,12,17
[08 February 2016 at 08:12:54 MST] - ::tele 0,90,63,31,13
[08 February 2016 at 08:12:56 MST] - ::tele 0,90,63,55,12
[08 February 2016 at 08:13:05 MST] - ::tele 5000 5000
[08 February 2016 at 08:13:14 MST] - ::tele 6000 6000
[08 February 2016 at 08:13:22 MST] - ::tele 0,93,93,30,46
[08 February 2016 at 08:13:23 MST] - ::tele 0,93,93,12,45
[08 February 2016 at 08:13:24 MST] - ::tele 0,92,93,58,44
[08 February 2016 at 08:13:25 MST] - ::tele 0,92,93,39,43
[08 February 2016 at 08:13:25 MST] - ::tele 0,92,93,20,42
[08 February 2016 at 08:13:26 MST] - ::tele 0,92,93,1,41
[08 February 2016 at 08:13:29 MST] - ::tele 0,91,93,59,46
[08 February 2016 at 08:13:30 MST] - ::tele 0,91,93,36,47
[08 February 2016 at 08:13:31 MST] - ::tele 0,91,93,21,45
[08 February 2016 at 08:13:31 MST] - ::tele 0,91,93,2,44
[08 February 2016 at 08:13:32 MST] - ::tele 0,90,93,47,42
[08 February 2016 at 08:13:32 MST] - ::tele 0,90,93,26,41
[08 February 2016 at 08:13:33 MST] - ::tele 0,90,93,26,41
[08 February 2016 at 08:13:33 MST] - ::tele 0,90,93,5,40
[08 February 2016 at 08:13:33 MST] - ::tele 0,89,93,29,40
[08 February 2016 at 08:13:34 MST] - ::tele 0,89,93,48,39
[08 February 2016 at 08:13:34 MST] - ::tele 0,89,93,48,39
[08 February 2016 at 08:13:34 MST] - ::tele 0,89,93,27,38
[08 February 2016 at 08:13:35 MST] - ::tele 0,89,93,6,37
[08 February 2016 at 08:13:35 MST] - ::tele 0,88,93,49,36
[08 February 2016 at 08:13:36 MST] - ::tele 0,88,93,28,35
[08 February 2016 at 08:13:36 MST] - ::tele 0,88,93,7,34
[08 February 2016 at 08:13:37 MST] - ::tele 0,87,93,50,33
[08 February 2016 at 08:13:38 MST] - ::tele 0,87,93,29,32
[08 February 2016 at 08:13:38 MST] - ::tele 0,87,93,8,31
[08 February 2016 at 08:13:39 MST] - ::tele 0,86,93,51,30
[08 February 2016 at 08:13:39 MST] - ::tele 0,86,93,30,29
[08 February 2016 at 08:13:40 MST] - ::tele 0,86,93,9,28
[08 February 2016 at 08:13:41 MST] - ::tele 0,85,93,52,27
[08 February 2016 at 08:13:41 MST] - ::tele 0,85,93,31,26
[08 February 2016 at 08:13:42 MST] - ::tele 0,85,93,36,31
[08 February 2016 at 08:13:43 MST] - ::tele 0,85,93,40,35
[08 February 2016 at 08:13:43 MST] - ::tele 0,85,93,43,38
[08 February 2016 at 08:13:44 MST] - ::tele 0,85,93,45,42
[08 February 2016 at 08:13:44 MST] - ::tele 0,85,93,47,46
[08 February 2016 at 08:13:51 MST] - ::tele 0,85,93,44,63
[08 February 2016 at 08:13:52 MST] - ::tele 0,85,94,44,8
[08 February 2016 at 08:13:53 MST] - ::tele 0,85,94,44,15
[08 February 2016 at 08:13:53 MST] - ::tele 0,85,94,44,21
[08 February 2016 at 08:13:54 MST] - ::tele 0,85,94,44,27
[08 February 2016 at 08:13:55 MST] - ::tele 0,85,94,44,34
[08 February 2016 at 08:13:55 MST] - ::tele 0,85,94,44,40
[08 February 2016 at 08:13:56 MST] - ::tele 0,85,94,44,45
[08 February 2016 at 08:13:56 MST] - ::tele 0,85,94,44,51
[08 February 2016 at 08:13:57 MST] - ::tele 0,85,94,44,55
[08 February 2016 at 08:13:57 MST] - ::tele 0,85,94,44,61
[08 February 2016 at 08:13:58 MST] - ::tele 0,85,95,44,0
[08 February 2016 at 08:13:59 MST] - ::tele 0,85,95,44,7
[08 February 2016 at 08:13:59 MST] - ::tele 0,85,95,44,9
[08 February 2016 at 08:14:00 MST] - ::tele 0,85,95,44,15
[08 February 2016 at 08:14:00 MST] - ::tele 0,85,95,44,19
[08 February 2016 at 08:14:01 MST] - ::tele 0,85,95,44,24
[08 February 2016 at 08:14:01 MST] - ::tele 0,85,95,44,28
[08 February 2016 at 08:14:02 MST] - ::tele 0,85,95,44,36
[08 February 2016 at 08:14:03 MST] - ::tele 0,85,95,44,40
[08 February 2016 at 08:14:03 MST] - ::tele 0,85,95,44,46
[08 February 2016 at 08:14:04 MST] - ::tele 0,85,95,44,51
[08 February 2016 at 08:14:05 MST] - ::tele 0,85,95,44,56
[08 February 2016 at 08:14:05 MST] - ::tele 0,85,95,44,61
[08 February 2016 at 08:14:06 MST] - ::tele 0,85,96,44,1
[08 February 2016 at 08:14:06 MST] - ::tele 0,85,96,44,46
[08 February 2016 at 08:14:07 MST] - ::tele 0,85,96,44,56
[08 February 2016 at 08:14:08 MST] - ::tele 0,85,97,46,5
[08 February 2016 at 08:14:09 MST] - ::tele 0,85,97,46,15
[08 February 2016 at 08:14:09 MST] - ::tele 0,85,97,47,26
[08 February 2016 at 08:14:10 MST] - ::tele 0,85,97,47,36
[08 February 2016 at 08:14:11 MST] - ::tele 0,85,97,49,49
[08 February 2016 at 08:14:11 MST] - ::tele 0,85,97,49,59
[08 February 2016 at 08:14:12 MST] - ::tele 1,85,97,49,59
[08 February 2016 at 08:14:12 MST] - ::tele 2,85,97,49,59
[08 February 2016 at 08:14:12 MST] - ::tele 2,85,97,49,59
[08 February 2016 at 08:14:13 MST] - ::tele 1,85,97,49,59
[08 February 2016 at 08:14:13 MST] - ::tele 1,85,97,49,59
[08 February 2016 at 08:14:13 MST] - ::tele 1,85,97,49,59
[08 February 2016 at 08:14:13 MST] - ::tele 1,85,97,49,59
[08 February 2016 at 08:14:13 MST] - ::tele 1,85,97,49,59
[08 February 2016 at 08:14:13 MST] - ::tele 0,85,97,49,59
[08 February 2016 at 08:14:13 MST] - ::tele 0,85,97,49,59
[08 February 2016 at 08:14:14 MST] - ::tele 0,85,97,49,59
[08 February 2016 at 08:14:14 MST] - ::tele 0,85,97,49,59
[08 February 2016 at 08:14:14 MST] - ::tele 0,85,97,49,59
[08 February 2016 at 08:14:14 MST] - ::tele 0,85,97,49,59
[08 February 2016 at 08:14:14 MST] - ::tele 0,85,97,49,59
[08 February 2016 at 08:14:14 MST] - ::tele 0,85,97,49,59
[08 February 2016 at 08:14:14 MST] - ::tele 0,85,97,49,59
[08 February 2016 at 08:14:14 MST] - ::tele 0,85,97,49,59
[08 February 2016 at 08:14:14 MST] - ::tele 0,85,97,49,59
[08 February 2016 at 08:14:15 MST] - ::tele 0,85,97,49,59
[08 February 2016 at 08:14:15 MST] - ::tele 0,85,97,49,59
[08 February 2016 at 08:14:15 MST] - ::tele 0,85,98,49,5
[08 February 2016 at 08:14:19 MST] - ::tele 6000 5000
[08 February 2016 at 08:14:21 MST] - ::tele 0,93,78,53,9
[08 February 2016 at 08:14:22 MST] - ::tele 0,93,78,57,10
[08 February 2016 at 08:14:22 MST] - ::tele 0,93,78,61,11
[08 February 2016 at 08:14:23 MST] - ::tele 0,94,78,0,11
[08 February 2016 at 08:14:23 MST] - ::tele 0,94,78,4,12
[08 February 2016 at 08:14:24 MST] - ::tele 0,94,78,7,12
[08 February 2016 at 08:14:24 MST] - ::tele 0,94,78,9,13
[08 February 2016 at 08:14:25 MST] - ::tele 0,94,78,12,13
[08 February 2016 at 08:14:26 MST] - ::tele 0,94,78,5,12
[08 February 2016 at 08:14:26 MST] - ::tele 0,94,78,6,12
[08 February 2016 at 08:14:26 MST] - ::tele 0,94,78,7,12
[08 February 2016 at 08:14:26 MST] - ::tele 0,94,78,4,12
[08 February 2016 at 08:14:27 MST] - ::tele 0,94,78,3,12
[08 February 2016 at 08:14:27 MST] - ::tele 0,94,78,1,12
[08 February 2016 at 08:14:27 MST] - ::tele 0,94,78,0,11
[08 February 2016 at 08:14:27 MST] - ::tele 0,93,78,63,11
[08 February 2016 at 08:14:27 MST] - ::tele 0,93,78,61,11
[08 February 2016 at 08:14:28 MST] - ::tele 0,93,78,60,11
[08 February 2016 at 08:14:28 MST] - ::tele 0,93,78,59,10
[08 February 2016 at 08:14:28 MST] - ::tele 0,93,78,57,10
[08 February 2016 at 08:14:28 MST] - ::tele 0,93,78,56,10
[08 February 2016 at 08:14:28 MST] - ::tele 0,93,78,55,9
[08 February 2016 at 08:14:29 MST] - ::tele 0,93,78,54,9
[08 February 2016 at 08:14:29 MST] - ::tele 0,93,78,54,6
[08 February 2016 at 08:14:29 MST] - ::tele 0,93,78,54,5
[08 February 2016 at 08:14:30 MST] - ::tele 0,93,78,53,5
[08 February 2016 at 08:14:30 MST] - ::tele 0,93,78,53,3
[08 February 2016 at 08:14:30 MST] - ::tele 0,93,78,53,2
[08 February 2016 at 08:14:30 MST] - ::tele 0,93,78,53,1
[08 February 2016 at 08:14:31 MST] - ::tele 0,93,78,52,0
[08 February 2016 at 08:14:31 MST] - ::tele 0,93,77,52,63
[08 February 2016 at 08:14:31 MST] - ::tele 0,93,77,52,61
[08 February 2016 at 08:14:31 MST] - ::tele 0,93,77,52,60
[08 February 2016 at 08:14:32 MST] - ::tele 0,93,77,51,59
[08 February 2016 at 08:14:32 MST] - ::tele 0,93,77,51,58
[08 February 2016 at 08:14:32 MST] - ::tele 0,93,77,51,57
[08 February 2016 at 08:14:32 MST] - ::tele 0,93,77,51,56
[08 February 2016 at 08:14:32 MST] - ::tele 0,93,77,51,54
[08 February 2016 at 08:14:33 MST] - ::tele 0,93,77,50,54
[08 February 2016 at 08:14:33 MST] - ::tele 0,93,77,51,52
[08 February 2016 at 08:14:33 MST] - ::tele 0,93,77,51,51
[08 February 2016 at 08:14:33 MST] - ::tele 0,93,77,51,50
[08 February 2016 at 08:14:34 MST] - ::tele 0,93,77,51,49
[08 February 2016 at 08:14:34 MST] - ::tele 0,93,77,51,48
[08 February 2016 at 08:14:34 MST] - ::tele 0,93,77,51,47
[08 February 2016 at 08:14:34 MST] - ::tele 0,93,77,51,45
[08 February 2016 at 08:14:34 MST] - ::tele 0,93,77,51,45
